Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.906606658,-0.916726948,-4.90316869,0.68371231,-1.399345362,0.405972819,-1.195251881,7.990359669,3.954771294,4.680545705,4.203649006,4.25651249,5.325798536,4.521951194,2.977198579,4.446606878,5.641112875,4.305796817,4.594021532,7.413628689,5.383028057,-0.08609188,2.053827171,4.511292578,0.324860778,3.678313998,2.998842922,3.659821957,5.826578191,5.334427875,4.931703686,4.691739598,4.730771667,5.779395066,6.465882891,6.086859406,3.034828082,-14.47565149,-0.709500929,3.412714203,2.192246975,3.073967174,3.387699835,3.702070328,4.368418668,4.13903544,4.959048417,4.642173599,3.30690394,4.90272858,4.844905701,4.70670292,4.284778457,3.796140768,3.717745469,3.926698091,4.017625608,4.162984291,4.039135657,-2.884591447,2.97337518
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,4.746032216,-0.694443674,2.009215035,0.636574497,-0.590579549,-1.389011083,2.082312124,1.544912453,1.876325644,0.053536806,-3.523137614,-0.205121733,4.168660319,-1.119701999,3.178268048,0.939491639,-0.379759346,-1.82270851,-1.341821651,1.408417509,-1.577014772,-1.659444873,-1.79074174,-0.899849697,0.533465952,1.213863544,0.152941372,-0.799510842,-1.525540102,-0.654867363,-1.402693993,-0.713893538,-1.695986959,2.53055763,2.606185751,3.355578508,1.589153589,1.019910151,1.517356506,2.04481898,1.285265727,2.146246135,3.322580395,3.658413742,3.716395131,3.716291586,3.433643788,1.646094328,3.807720913,0.837111773,-1.136066034,2.71452234,2.985824534,0.521536312,2.180025311,2.549222504,2.473873734,2.761808199,-1.570643752,0.577810143
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.612348351,18.57690079,8.402652294,10.01353079,5.103891703,2.484946053,0.287055108,0.030099047,2.01524393,3.43826603,3.774513288,6.911493916,7.388570221,12.0621473,12.26709809,4.054161006,4.246639006,5.119876943,4.971810979,4.213214051,4.915875436,6.608607939,6.344143261,3.752455348,0.969592019,2.273832959,1.368772356,7.319024976,4.381824719,5.466146455,-0.024726272,7.135585058,4.525978626,1.975485594,0.06613617,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.359574512,0.578972021,3.574901046,5.008485432,-4.788008238,-2.183001818,5.55485816,1.169729838,4.218131001,2.85855823,-0.585705894,-2.743920031,0.996135555,-1.074028888,6.733780786,-0.558062114,4.912095731,3.398876544,-7.321991041,4.349374093,3.62086273,1.162592174,4.892732989,1.497907949,2.914206593,2.460505288,1.691962091,7.259166023,3.673862559,3.297854066,-1.045105469,3.316865935,2.627465863,4.525133811,5.452945864,5.471108102,2.071873277,4.19892116,6.851333408,1.965952437,2.945319359,1.975907984,6.016520564,6.132606168,6.206011032,6.426044715,6.093625779,1.630780589,6.371709389,7.01317458,3.81807313,4.06082357,5.014611864,6.086180227,6.721067631,6.980989701,5.568333514,5.302408679,2.679716666,-7.484046473,7.818248962
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.266447666,4.918856769,3.055223426,2.547204405,3.932443887,-0.123898844,6.755714142,5.676693464,1.708913464,1.899873582,2.12229825,1.321021351,-0.94900838,3.709681695,2.920733677,-0.473564241,4.652240838,5.668378031,6.23404042,8.375006277,1.345298864,2.640607315,2.180590962,5.339771219,9.073770257,6.533312861,9.913986139,7.637504491,9.290880117,7.95480645,3.64246939,4.129755965,1.349386527,4.853457806,3.46094108,2.195189361,2.309230975,-6.41164582,-6.054811541,1.130423646,0.395078938,-0.428365852,0.594605554,7.858018208,23.20087107,0.861643052,7.825064259,7.191314506,4.00871471,5.097385401,12.50988246
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.404045469,4.942769711,4.032060004,5.352003961,13.62716567,8.290297517,8.125347234,11.24576452,12.30576149,7.784867269,10.50118308,11.31293832,4.423497442,2.77041813,-3.242813374,14.82147117,-5.660101388,-15.54608461,-14.88526209,-24.27736798,-10.25299322,17.30604073,7.231541288,-10.39691984,-1.662033008,-12.82275824,-3.388179575,-8.912191966,3.09945048,9.219815044,8.445373534,0.895027442,-2.103211662,-2.07572164,1.038286934,4.963152055,-0.080554611,0.502217634,0.399560305,4.118203285,0.656119718,7.031760152,7.635981935,2.664275575,1.541710043,3.389399158,6.594952911,-1.115078981,-0.35748461,4.322471526,1.342708535,-4.968909478,-2.945922311,3.011764287,-3.629417164,6.835675353,1.300705004,-3.523944251,-3.72270715,2.470892267,3.965568691
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,-0.248640491,0.978935589,1.809318577,0.256301535,0.914894178,12.28179991,8.864702829,13.44755929,-1.394054241,13.22634774,17.08692344,20.92031007,-3.649515653,0.571236068,-15.61662196,-4.517461603,-0.972827901,2.091931529,6.343163024,-2.310465416,-5.647099238,55.88924457,-64.4258413,28.70297002,24.14431978,-1.029685313,-1.296115996,7.478302635,17.48398962,30.62937697,13.79503917,13.08522292,-1.427583502,-11.09943721,-38.56171996,49.03163745,-1.303074174,4.890020693,2.755518602,6.163087815,-0.274959244,3.081542552,3.848929643,8.9355065,2.722580156,-3.25142072,1.917912089,11.02301619,-4.10746397,0.182367803,3.044174774,-13.39427584,0.477552176
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.012883033,6.324752321,8.337935834,7.979744982,5.527347379,6.910046042,-2.847474491,-6.758929123,1.427705267,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004073434,4.908673862,6.219230632,2.784468611,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,2.117008392,0.187989584,-8.342121256,2.70550038
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,,,,,,,,,,,,,,,,,,,,,,,,,,,3.192616713,1.229481627,1.761577521,0.732468717,5.837794335,-2.003265992,-2.105855183,-0.420346477,2.948546298,2.314386184,3.732572582,4.166582438,1.433022938,-1.499605866,3.755737023,3.628203129,0.711105773,2.485120083,1.943377094,0.475269155,2.492643711,2.27442978,2.084470629,2.186673573,-3.573037419,6.884915876
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.713420689,1.344280395,3.103489778,6.401805944,4.812013821,-2.673183923,6.592319726,2.125827506,2.872936349,5.653223991,3.217170144,0.7232324,0.33922499,1.132491162,3.202782973,2.768381475,2.854366887,3.181430303,4.144042124,3.310861935,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.11781662,1.648503393,-8.595810668,7.331699293
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,0.570443788,4.482059333,4.285299183,10.58901678,0.988568858,16.21214782,-6.944096641,-5.66275754,-1.661006162,-7.907619064,-3.803438622,-1.281504181,-2.302204603,-6.977266488,1.16564948,0.54028548,0.394852838,-2.904039777,-4.126547465,0.83374618,6.909810009,3.154801868,6.335196204,3.387458779,3.975970584,1.004614536,8.327497666,0.35820294,1.322530491,-1.041336078,-1.99403354,-3.153799965,0.28078807,0.263360854,0.835387962,1.500921685,3.166448471,0.829396049,0.409882445,2.409546701,0.997833755,-1.183120223,-4.732783354,-1.871482683,1.275729482,-1.105126996,0.035165569,0.277089053,0.56387602,1.076815428,0.792818277,1.764583024,0.822801591,-10.21261606,4.331480446
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,5.043275426,11.14978557,16.90582981,7.231518095,12.61929079,2.591904769,-6.43596397,-0.274807887,-7.005074309,0.803964827,-2.255265971,-3.11680511,-14.87539372,-5.136146616,-3.540433146,8.420448108,-0.867696107,0.005105776,1.912314261,-1.246292003,0.5806901,0.657422026,1.168110358,2.072647435,3.08566012,3.533557537,1.834005659,5.892371649,5.363938671,1.029509484,1.526821506,4.643426549,2.737209776,0.089336842,0.154697989,0.982324425,-3.830179237,-8.117479479,-6.53100727,-2.820745316,-0.041500324,-0.463137723,-0.347869809,-3.641331677,0.21483166
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.04407304,7.901714421,7.379857063,10.52079209,4.686450016,9.632359631,9.938834499,11.61742815,11.14865732,1.281813787,2.426652357,6.905499722,6.523023597,-2.5298392,1.787835642,2.866778098,3.384680715,4.318280115,4.594768307,2.010415857,3.503886294,2.565815419,2.911865413,3.736156479,4.503630615,2.745615247,4.145630588,6.218728553,4.50717016,4.493661204,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.711770198,-0.100125011,-4.225555341,2.125722232
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.56105283,-5.227323541,-8.876154411,-11.32841063,-6.287395889,2.035515437,3.317062898,-0.189685362,3.685600854,10.13011649,13.69319315,9.795470244,8.932922844,8.841019375,8.72919995,9.53532792,7.661443135,1.383236316,-0.786442204,5.794225111,5.873507662,3.33405607,4.485117035,2.676720925,-0.268267118,-0.327514633,2.693432134,2.74053638,3.16101154,-3.757983454,2.953381361
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-11.16724599,5.32033189,4.605635504,0.90172609,-1.996870995,10.21791234,-0.676151759,3.782883785,3.796425183,-8.258252,17.80617362,13.04968083,2.2658204,0.569869207,-2.428036745,-1.108351846,5.886681349,3.297986021,3.941915506,1.896507139,0.071430389,-2.140265484,-2.379953863,-1.954638259,0.552673438,3.409928855,2.278306227,2.549355252,1.128558916,0.708229894,-1.767740165,-3.766723222,-2.556033428,-0.28086994,1.513881589,1.365934437,-2.176613288,0.549589376,-0.520692989,-2.290893714,0.6837186,-2.457538571,-0.077112603,2.00869288,2.80072342,3.351889774,3.728256743,-2.709449404,0.293173947,5.0563909,2.366419735,1.960400987,1.326292507,2.63818993,2.683317425,1.943668144,1.603146616,3.522084435,3.05495785,-2.23481875,5.448709326
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353404764,11.2196199,0.663560153,3.688011591,-9.437083175,-14.82627738,-15.48366078,-20.0568397,-6.363279166,5.511227375,8.323771638,0.567202167,2.126778697,4.194824155,4.326996496,-0.930865788,5.914001602,5.739479902,-1.29507487,2.000426388,7.512743465,7.376440493,1.651651396,-1.651752874,4.674715629,-1.738142584,8.735789273,1.957996971,1.75886441,2.231805266,2.734091891,1.713209106,2.439335207,-10.12044553,1.878040359
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.21617097,7.053353511,3.406143183,1.741562238,2.550981579,10.52753236,7.998303815,6.225701102,4.681941845,6.588832573,8.402156273,11.28191678,8.870931467,8.307936608,4.938643119,-1.411180716,4.430149208,5.524175204,5.769286083,5.831860524,5.655376849,5.531684682,5.516206233,5.603875459,6.164475985,5.848619695,-4.213653755,1.832958016
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-4.122904176,10.06538844,18.9305667,44.4564872,5.827085706,-26.32502915,-3.950106675,1.788670369,-12.04352458,-17.93283839,-1.716363636,-0.872611656,-4.391627941,-0.078306095,-6.426328177,-1.368998839,-1.49816631,6.533292718,-5.67216592,-3.096978213,-1.942254477,-0.79198587,-0.650626478,0.240048358,-1.493599735,0.036258811,-0.113235596,4.698319961,-3.212405828,4.411503952,-3.326224946,1.688125373,-0.051065764,-3.594237674,2.877488709,-1.965758681,0.119253584,-3.94477393,-1.127722062,-2.950535735,0.025023857,3.490595724,2.605277687,-2.536170435,8.244125163,-1.994793049,-1.777099518,3.638995733,-2.12468455,-2.294428399,-0.398882929
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.239814841,8.062594046,8.895550926,1.887339537,0.921320564,1.647523844,9.430943787,9.157932165,11.53183768,7.24673598,10.00780306,6.326370293,5.796050156,-1.637154246,3.356301634,5.392422398,3.912772303,4.023440064,4.499449103,5.456122781,-1.778190679,1.849761884,8.503308049,4.051821918,0.758597297,-4.278920976,3.66368338,9.392290815,2.822493526,0.298896809,10.84609578,-3.64493844,-0.203231891,1.236592335,-0.821236743,5.617082837,7.527838717,0.71097596,3.934813497,0.013347388,2.103746208,4.154335148,-14.40649567,-0.8046671
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.809554762,0.966642374,6.026425874,6.647769518,4.624622445,9.213101876,6.562089374,10.57015527,11.99747123,7.675052529,8.387642879,5.221768934,12.88444212,7.652190868,6.041235059,11.42815463,10.59820153,9.28013073,7.035259338,-3.166620522,5.585902668,6.676618915,11.71702141,9.19579576,6.78232934,10.22535192,11.61866563,10.89649519,6.019063097,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.462246216,1.8889146,-0.846212238,4.329207461
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31559277,9.264680732,3.964042843,-2.235624947,-0.909548495,0.353380967,-4.816954704,1.584750206,-2.643265205,0.212209154,14.30329986,7.579610785,6.555496616,1.691601457,-0.069993092,-3.093224705,-11.88321807,-7.272919708,2.63784703,-1.252962896,-5.836804406,-2.573422013,-3.194174418,-0.61701596,-6.486673741,-2.128275932,-3.326745707,-7.169356888,
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.241738917,1.445298643,-1.195185705,4.584688232,2.978429156,1.812922523,1.687389425,4.62704596,4.271875526,4.156687507,4.406675591,5.076772078,6.084635073,4.123492145,1.768087049,3.068420667,2.333851441,1.783596736,4.828920408,4.310722257,-1.563297507,-1.999952453,-3.756739972,1.73991024,1.16510336,1.709740751,1.104673285,-1.541877109,-0.41648062,-2.429124691,0.962627519,0.287016997,2.296020898,3.632092209,-1.254250583,2.28391307,3.486638839,0.854093473,-1.037777343,2.047667944,-1.203588588,-0.933469588,1.173388555,4.107384584,2.794588929,3.92736235,4.247681391,2.686305556,-3.146190065,5.608745171,3.309286301,1.240828285,1.761431652,0.288242367,-0.621394352,-1.31956873,0.934872073,0.527477063,-0.367409805,-7.346635849,5.543345903
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,2.215532614,1.974756757,-4.196711301,-4.781932166,10.9619268,3.714214161,1.410584074,2.692820532,3.105203425,5.399810082,4.435925091,4.458966594,4.659675821,2.057761911,5.434884083,4.029960368,4.049069616,4.286460578,4.520220402,4.899154764,5.555699297,6.909167408,5.909235649,6.164034787,5.878548895,6.922399324,6.474243139,6.491281436,6.521646656,6.153133054,5.753411005,5.408586405,5.26492844,4.646555619,3.892447903,-0.970941437,1.069380314
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.56690152,24.13192781,46.4706866,13.99253569,8.636993181,6.177102917,4.526802007,9.227987135,-0.74857454,1.898601936,-2.192908424,-0.314587226,2.217724494,2.086572102,1.894804405,5.04735158,1.176425451,-0.103294007,7.270960975,7.32841407,8.817900667,7.009782777,-0.11745032,-0.075040322,-5.323150939,-7.242590982,-1.493847612,3.831447225,3.246064769,0.914540816,-4.44462787,-19.74842871,-5.832367521
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062901594,1.086353995,-30.70154026,1.394829409,0.643907293,2.131757344,4.187985345,2.865766866,2.032935244,3.067501274,4.029352554,4.23948281,6.341040745,-1.35044827,-2.033029839,-3.51645551,0.521366332,-0.76155482,-4.343455886,-4.933202273,2.847282103
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732474527,-4.018195927,-3.330060348,10.21614507,1.799903268,8.988266772,4.08675178,4.07289899,-2.265012643,-6.381578806,2.895038531,-47.89998601,96.9564199,-19.57835721,-24.46316147,-2.355436924,-2.901590108,30.49630138,6.282836896,-12.42986729,-24.89986338,29.78597286
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,8.421367484,1.997736879,-3.964967956,4.357512573,0.237860469,3.129879048,5.471313135,6.55354244,12.65471748,2.426950051,12.355373,7.586706557,8.466688673,-0.992878814,6.366440897,-0.88904668,0.271903397,0.554747253,1.839009347,-1.642765859,5.33714001,1.761686848,-0.731568959,-4.066068483,-0.331402231,3.466545683,6.488892492,-1.100988221,5.503747356,1.055431321,4.290649397,-3.465681546,0.862644867,4.74197285,-0.764212229,-3.649662304,0.936936197,-1.822025304,3.288402165,2.949378819,2.461519698,-1.036802037,-24.64059718,11.97123207
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.25071954,1.45442219,-0.77337601,4.303799316,2.825931356,2.182442382,1.638447372,4.372951701,4.246681296,3.917535149,4.36402016,4.601318599,5.452507769,3.776627552,1.146088643,3.041322191,2.495631843,2.058329027,4.916083631,4.348865071,-1.335371757,-2.368095483,-3.953616132,1.752157012,1.163088506,1.802302657,1.250553346,-1.285586712,-0.101732686,-2.326467185,1.104291579,0.71590673,2.357338982,3.575110923,-0.841473042,2.367650726,3.620615061,1.059775672,-0.865683687,2.058133991,-0.919453,-0.83249516,1.216159083,4.257425934,2.73172012,3.812767812,4.07882104,2.574893564,-3.060060492,5.318461762,3.284793738,1.441358977,1.755531303,0.331616931,-0.502261583,-1.161147693,0.893340878,0.703676595,-0.150346245,-7.396549598,5.824903261
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.877601524,-0.95854147,-0.678582271,-0.841194031,-1.441472495,1.041898647,1.904133904,-0.16508393,-0.158426201,-2.056480162,-0.425584597,-1.801617152,-2.636450086,-1.685842715,3.140699399,2.974165597,3.362898377,1.459676279,1.423988157,1.80472349,2.771270014,2.343500199,2.368320567,3.738810991,4.768126426,4.322828655,4.765350263,3.91652552,1.507379274,3.719524174,0.541556479,-0.290958175,3.072041184,3.045149652,0.039293487,1.522644609,1.812434108,1.90877601,2.393940006,-1.713294533,-0.527875673
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-0.762871447,-0.850699842,-3.855811269,-2.616079003,0.464285232,3.220922453,0.944489247,-1.083947634,-4.224786656,-0.753292422,-1.837983754,-1.246370618,-1.324332282,2.09728898,2.690875983,4.013307914,0.981262542,-0.185166601,0.648214556,2.208873421,1.35311843,1.847732274,3.010182871,3.484535507,2.846104218,3.080273992,2.421546598,0.631879072,3.794241694,-2.208361217,-6.56076267,0.76210074,1.810589548,-2.699773196,-0.312367496,0.232311522,0.338896149,0.875614005,-2.754138611,-0.814563807
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-0.353105783,0.014474345,-0.057931214,-0.068828079,-0.061307849,3.031782419,3.055462876,3.018830189,3.009572763,3.137202849,3.39639193,-2.904077581,-0.873686669,2.844971948,5.562182178,2.56784123,7.711801166,4.114159496,2.970132151,0.802526058,0.394633065,2.161749597,2.833796007,5.339334506,4.357166819,5.380373762,5.76374098,6.355244496,8.972178993,1.935644564,-1.774062543,-1.925416916,-2.823011442,2.137954854,3.910153266,7.754359469,2.55873516,1.076320161,-1.916637781,,,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,1.405726665,0.143451962,1.488703164,0.129701216,2.533634483,3.910040176,3.319880225,5.27110393,1.594426125,-0.775961357,-2.359058338,5.039381684,1.923819427,4.172620072,1.434362009,3.181696614,3.762321087,4.567613072,4.107432826,4.059429388,2.607120778,3.324691798,3.623929862,3.520891727,2.87641264,0.288741811,1.050602296,0.93246438,5.05498097,3.347565781,3.216334432,5.778869061,4.609853503,4.641628818,3.097091968,5.808550271,4.169996069,3.748962878,5.35473355,-2.24364306,3.142506997,5.049940436,4.557881915,5.3837958,6.842908742,6.010642397,5.197557743,2.82103706,7.27905886,7.940928261,8.491217493,3.242988526,5.38986888,3.251852306,3.899189452,5.264214931,1.243075531,-0.829146715,-3.983141911,2.221490166
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.038640834,0.659751038,3.837165796,4.012123527,1.297681588,0.241505405,0.772222595,3.812661617,6.612910389,6.301068152,3.582697619,3.049337106,3.021660462,2.934876561,0.601468644,5.813840097,1.840161941,-1.431655036,-2.438898228,-1.318283892,-0.870002956,2.035919944,1.385022341,-0.455193456,1.087965511,-0.152937074,0.755637586,2.301257419,2.135129124,2.529033794,0.383722387,0.813120268,-0.636686864,0.439158515,2.607863769,3.928206537,1.63379871,-0.553370474,2.311974182,2.503935853,2.197918968,2.999639109,4.352548454,4.753904068,4.335500715,4.731028343,5.187326828,2.615983994,3.035828566,4.933227058,3.138049342,2.870941524,3.39690028,4.239567549,3.471142556,4.181840899,3.622833615,3.387640627,2.316007964,-4.470395416,4.312185015
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.429430275,1.567839422,2.128249063,5.145628078,3.434716493,2.260231306,0.741449071,3.221997775,5.600001726,5.745925162,3.902855434,3.659794956,4.556171731,3.566142055,2.138298043,3.945180168,2.491312559,1.554458512,2.402139084,2.752493449,0.045013244,0.691426266,-0.185575914,2.632683073,2.33382215,1.929789323,2.727154835,2.032684587,1.03661648,0.056844873,-0.337656904,-0.167839461,1.599668073,1.601832847,2.148677125,3.749640499,3.560976561,1.012992986,2.219152749,4.249980682,2.248529777,3.251527277,4.518312764,6.172553142,5.809679721,6.736622167,7.42494847,4.500956263,1.845754537,6.499309053,4.828652378,3.934703202,3.968582698,3.583528688,3.033825631,3.219050755,3.827024214,3.597237989,2.755752448,-2.336171656,5.777135684
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.221960014,11.83576621,7.271619598,4.997025007,-0.934078286,-3.503935511,7.160529891,-3.928946987,-2.041594837,-1.374184571,1.503938581,-3.600979838,22.13187603,7.227967894,-16.41570007,7.487540493,18.23720205,15.04808318,0.059917657,-5.422339126,-2.076045084,1.586944823,-0.808317595,2.654746922,-0.146212226,1.966746878,-1.591229708,6.422405178,3.798110269,4.164710398,5.182650262,5.28754118,2.029101144,4.584071336,2.039267996,4.461775995,2.784582003,0.86981935,0.042529425,3.647539617,3.517919479,0.821608274,4.796068907,2.0840062,3.882619062,4.264051178,3.836763171,4.911168376,-1.9511894,4.559664572,3.84774666,5.4529237,0.849131351,0.676420157,1.99435847,2.380280033,-4.331646416,-1.175931228,-0.327910895,-9.510956345,0.132493293
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-4.440566516,1.685888106,1.866254936,5.199824446,4.619956185,5.492864525,-0.662447225,2.781208298,7.640649082,8.671017445,5.657920724,5.192948704,6.89821978,3.521880735,3.123952023,4.830661004,5.168173047,5.093068808,6.023405911,6.781125248,-0.802322992,0.723553783,0.175412242,6.390606604,5.993164551,4.19486451,4.786194025,3.743150315,2.931598774,-0.877605891,-0.241515543,-0.497709194,3.229261855,3.367886209,4.592490289,4.033696756,4.503818325,1.84534458,3.752229003,6.171432562,4.436970267,5.282663746,6.130042427,7.497409553,7.062697041,8.585376789,9.526423312,6.237356543,3.048699647,7.387447222,6.524415693,5.126542024,4.848327377,4.578017904,4.029521324,3.83000804,4.633339659,4.856623622,4.172988584,-0.202204239,6.910151429
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.990353856,4.902417213,-0.048520326,5.755738526
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,10.54712173,1.692794199,5.312930528,7.122759097,2.862306114,-7.586477105,2.028101742,1.393535558,3.888388213,2.106146124,0.482546852,-0.843672948,1.048300708,2.961752859,6.077848195,2.593244318,9.49157849,3.279463856,7.679106042,8.735315587,4.009810209,7.198406194,0.476077004,2.811221308,2.416629037,0.017299922,0.027251338,4.106640711,5.355837386,6.723966803,5.510409395,1.854574681,2.149609899,1.379893359,2.760888181,0.926765761,4.339108315,6.442031366,-2.066473902,-5.014263013,1.88354731,-1.176797867,-0.76218341,0.814652309,0.232564441,-0.115476306,2.739791802,-1.116112962,-0.714325922,0.331126121,-2.436809269,3.518686975
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.750073468,9.92718276,7.343341515,3.595982831,6.699312556,7.705567734,8.339575284,9.475740936,9.472336538,11.92326602,13.0036481,10.8429125,-2.226965766,-12.83280312,-2.446157683,4.458446915,8.378223797,3.106379396,2.866362594,4.739182606,3.308434398,4.232116165,4.805259633,3.285293261,-1.514811398,4.949385195
